continente,pais,ano,mes,chegadas
Asia,Arabia Saudita,2024,junho,1
Asia,Arabia Saudita,2024,outubro,2
Asia,Arabia Saudita,2024,setembro,1
Asia,Bangladesh,2016,marco,2
Asia,Bangladesh,2018,abril,1
Asia,Bangladesh,2019,setembro,2
Asia,Bangladesh,2024,maio,1
Asia,Bangladesh,2024,outubro,2
Asia,China,2015,abril,2
Asia,China,2015,dezembro,7
Asia,China,2015,junho,10
Asia,China,2015,maio,2
Asia,China,2015,novembro,2
Asia,China,2015,outubro,2
Asia,China,2016,abril,5
Asia,China,2016,agosto,5
Asia,China,2016,dezembro,2
Asia,China,2016,fevereiro,3
Asia,China,2016,janeiro,2
Asia,China,2016,julho,2
Asia,China,2016,junho,2
Asia,China,2016,maio,2
Asia,China,2016,novembro,2
Asia,China,2016,outubro,3
Asia,China,2017,agosto,3
Asia,China,2017,fevereiro,2
Asia,China,2017,janeiro,2
Asia,China,2017,julho,3
Asia,China,2017,junho,2
Asia,China,2017,marco,2
Asia,China,2017,novembro,4
Asia,China,2017,setembro,2
Asia,China,2018,abril,3
Asia,China,2018,agosto,7
Asia,China,2018,dezembro,10
Asia,China,2018,fevereiro,34
Asia,China,2018,janeiro,33
Asia,China,2018,julho,16
Asia,China,2018,junho,12
Asia,China,2018,maio,7
Asia,China,2018,novembro,7
Asia,China,2018,outubro,9
Asia,China,2018,setembro,13
Asia,China,2019,abril,7
Asia,China,2019,agosto,15
Asia,China,2019,dezembro,12
Asia,China,2019,fevereiro,53
Asia,China,2019,janeiro,7
Asia,China,2019,julho,8
Asia,China,2019,junho,10
Asia,China,2019,maio,8
Asia,China,2019,marco,14
Asia,China,2019,novembro,9
Asia,China,2019,outubro,1
Asia,China,2019,setembro,14
Asia,China,2020,fevereiro,5
Asia,China,2020,janeiro,5
Asia,China,2022,abril,1
Asia,China,2022,agosto,1
Asia,China,2022,dezembro,1
Asia,China,2022,fevereiro,1
Asia,China,2022,maio,1
Asia,China,2022,novembro,3
Asia,China,2022,marco,1
Asia,China,2023,abril,7
Asia,China,2023,agosto,3
Asia,China,2023,dezembro,98
Asia,China,2023,fevereiro,3
Asia,China,2023,janeiro,1
Asia,China,2023,julho,4
Asia,China,2023,junho,2
Asia,China,2023,maio,2
Asia,China,2023,marco,5
Asia,China,2023,novembro,9
Asia,China,2023,outubro,8
Asia,China,2023,setembro,10
Asia,China,2024,abril,25
Asia,China,2024,agosto,5
Asia,China,2024,dezembro,22
Asia,China,2024,fevereiro,2
Asia,China,2024,janeiro,3
Asia,China,2024,julho,5
Asia,China,2024,junho,7
Asia,China,2024,maio,14
Asia,China,2024,marco,5
Asia,China,2024,novembro,18
Asia,China,2024,outubro,9
Asia,China,2024,setembro,8
Asia,"China, Hong Kong",2015,junho,3
Asia,"China, Hong Kong",2015,maio,2
Asia,"China, Hong Kong",2016,janeiro,2
Asia,"China, Hong Kong",2016,julho,2
Asia,"China, Hong Kong",2016,novembro,2
Asia,"China, Hong Kong",2016,outubro,2
Asia,"China, Hong Kong",2018,agosto,1
Asia,"China, Hong Kong",2019,dezembro,1
Asia,"China, Hong Kong",2019,fevereiro,14
Asia,"China, Hong Kong",2019,julho,2
Asia,"China, Hong Kong",2019,junho,1
Asia,"China, Hong Kong",2019,novembro,1
Asia,"China, Hong Kong",2019,outubro,3
Asia,"China, Hong Kong",2019,setembro,2
Asia,"China, Hong Kong",2021,dezembro,1
Asia,"China, Hong Kong",2022,agosto,1
Asia,"China, Hong Kong",2023,agosto,18
Asia,"China, Hong Kong",2023,dezembro,1
Asia,"China, Hong Kong",2023,marco,2
Asia,"China, Hong Kong",2023,novembro,1
Asia,"China, Hong Kong",2023,setembro,4
Asia,"China, Hong Kong",2024,dezembro,2
Asia,"China, Hong Kong",2024,janeiro,1
Asia,"China, Hong Kong",2024,marco,1
Asia,"China, Hong Kong",2024,novembro,1
Asia,"China, Hong Kong",2024,outubro,1
Asia,"China, Hong Kong",2024,setembro,2
Asia,Cingapura,2015,agosto,2
Asia,Cingapura,2015,dezembro,13
Asia,Cingapura,2016,agosto,2
Asia,Cingapura,2016,julho,2
Asia,Cingapura,2016,marco,2
Asia,Cingapura,2017,novembro,1
Asia,Cingapura,2018,fevereiro,1
Asia,Cingapura,2018,marco,1
Asia,Cingapura,2018,novembro,1
Asia,Cingapura,2018,setembro,34
Asia,Cingapura,2019,agosto,3
Asia,Cingapura,2019,dezembro,1
Asia,Cingapura,2019,junho,1
Asia,Cingapura,2019,outubro,2
Asia,Cingapura,2019,setembro,1
Asia,Cingapura,2020,fevereiro,2
Asia,Cingapura,2020,janeiro,1
Asia,Cingapura,2021,dezembro,1
Asia,Cingapura,2022,agosto,3
Asia,Cingapura,2022,dezembro,1
Asia,Cingapura,2023,agosto,1
Asia,Cingapura,2023,dezembro,26
Asia,Cingapura,2023,fevereiro,3
Asia,Cingapura,2023,setembro,9
Asia,Cingapura,2024,dezembro,2
Asia,Cingapura,2024,julho,4
Asia,Cingapura,2024,junho,1
Asia,Cingapura,2024,marco,2
Asia,Cingapura,2024,novembro,2
Asia,Cingapura,2024,outubro,3
Asia,Filipinas,2015,abril,2
Asia,Filipinas,2015,junho,3
Asia,Filipinas,2015,novembro,3
Asia,Filipinas,2016,abril,2
Asia,Filipinas,2016,janeiro,6
Asia,Filipinas,2016,julho,4
Asia,Filipinas,2016,outubro,2
Asia,Filipinas,2016,setembro,2
Asia,Filipinas,2017,abril,1
Asia,Filipinas,2017,janeiro,1
Asia,Filipinas,2017,junho,1
Asia,Filipinas,2017,marco,1
Asia,Filipinas,2017,novembro,1
Asia,Filipinas,2018,abril,6
Asia,Filipinas,2018,agosto,3
Asia,Filipinas,2018,dezembro,3
Asia,Filipinas,2018,fevereiro,1
Asia,Filipinas,2018,janeiro,4
Asia,Filipinas,2018,maio,1
Asia,Filipinas,2018,setembro,4
Asia,Filipinas,2019,abril,3
Asia,Filipinas,2019,agosto,2
Asia,Filipinas,2019,dezembro,3
Asia,Filipinas,2019,fevereiro,2
Asia,Filipinas,2019,janeiro,1
Asia,Filipinas,2019,julho,3
Asia,Filipinas,2019,junho,4
Asia,Filipinas,2019,maio,3
Asia,Filipinas,2019,marco,2
Asia,Filipinas,2019,novembro,5
Asia,Filipinas,2019,outubro,1
Asia,Filipinas,2019,setembro,3
Asia,Filipinas,2020,fevereiro,1
Asia,Filipinas,2020,janeiro,4
Asia,Filipinas,2020,marco,1
Asia,Filipinas,2020,novembro,1
Asia,Filipinas,2021,dezembro,1
Asia,Filipinas,2021,novembro,1
Asia,Filipinas,2021,outubro,2
Asia,Filipinas,2021,setembro,1
Asia,Filipinas,2022,dezembro,3
Asia,Filipinas,2022,julho,2
Asia,Filipinas,2022,maio,1
Asia,Filipinas,2022,novembro,1
Asia,Filipinas,2022,outubro,1
Asia,Filipinas,2022,setembro,2
Asia,Filipinas,2022,marco,1
Asia,Filipinas,2023,dezembro,4
Asia,Filipinas,2023,janeiro,1
Asia,Filipinas,2023,julho,1
Asia,Filipinas,2023,junho,1
Asia,Filipinas,2023,novembro,2
Asia,Filipinas,2023,setembro,2
Asia,Filipinas,2024,dezembro,5
Asia,Filipinas,2024,fevereiro,2
Asia,Filipinas,2024,janeiro,1
Asia,Filipinas,2024,junho,2
Asia,Filipinas,2024,marco,1
Asia,Filipinas,2024,novembro,3
Asia,Filipinas,2024,outubro,2
Asia,India,2015,abril,2
Asia,India,2015,agosto,3
Asia,India,2015,dezembro,44
Asia,India,2015,fevereiro,3
Asia,India,2015,janeiro,2
Asia,India,2015,julho,2
Asia,India,2015,junho,5
Asia,India,2015,maio,2
Asia,India,2015,novembro,3
Asia,India,2015,setembro,2
Asia,India,2016,abril,2
Asia,India,2016,agosto,3
Asia,India,2016,fevereiro,2
Asia,India,2016,janeiro,23
Asia,India,2016,julho,5
Asia,India,2016,junho,2
Asia,India,2016,marco,2
Asia,India,2016,outubro,2
Asia,India,2017,agosto,1
Asia,India,2017,dezembro,1
Asia,India,2017,fevereiro,1
Asia,India,2017,julho,1
Asia,India,2017,outubro,1
Asia,India,2018,abril,4
Asia,India,2018,agosto,15
Asia,India,2018,dezembro,6
Asia,India,2018,janeiro,4
Asia,India,2018,julho,5
Asia,India,2018,junho,1
Asia,India,2018,maio,4
Asia,India,2018,novembro,10
Asia,India,2018,outubro,25
Asia,India,2018,setembro,9
Asia,India,2019,abril,4
Asia,India,2019,agosto,5
Asia,India,2019,dezembro,3
Asia,India,2019,fevereiro,2
Asia,India,2019,janeiro,3
Asia,India,2019,julho,4
Asia,India,2019,junho,16
Asia,India,2019,maio,6
Asia,India,2019,marco,12
Asia,India,2019,novembro,7
Asia,India,2019,outubro,9
Asia,India,2019,setembro,8
Asia,India,2020,fevereiro,5
Asia,India,2020,janeiro,5
Asia,India,2020,julho,2
Asia,India,2021,dezembro,1
Asia,India,2021,novembro,1
Asia,India,2021,setembro,2
Asia,India,2022,abril,1
Asia,India,2022,agosto,2
Asia,India,2022,fevereiro,1
Asia,India,2022,janeiro,1
Asia,India,2022,julho,3
Asia,India,2022,junho,2
Asia,India,2022,maio,1
Asia,India,2022,outubro,2
Asia,India,2022,setembro,1
Asia,India,2023,abril,1
Asia,India,2023,agosto,1
Asia,India,2023,dezembro,2
Asia,India,2023,janeiro,3
Asia,India,2023,julho,5
Asia,India,2023,junho,5
Asia,India,2023,maio,1
Asia,India,2023,marco,3
Asia,India,2023,setembro,4
Asia,India,2024,abril,2
Asia,India,2024,agosto,2
Asia,India,2024,dezembro,3
Asia,India,2024,fevereiro,1
Asia,India,2024,janeiro,1
Asia,India,2024,julho,4
Asia,India,2024,junho,5
Asia,India,2024,maio,1
Asia,India,2024,marco,3
Asia,India,2024,novembro,2
Asia,India,2024,outubro,9
Asia,India,2024,setembro,3
Asia,Indonesia,2015,dezembro,7
Asia,Indonesia,2018,julho,1
Asia,Indonesia,2018,junho,1
Asia,Indonesia,2018,maio,1
Asia,Indonesia,2018,marco,1
Asia,Indonesia,2018,novembro,3
Asia,Indonesia,2018,setembro,1
Asia,Indonesia,2019,abril,1
Asia,Indonesia,2019,dezembro,1
Asia,Indonesia,2019,janeiro,2
Asia,Indonesia,2019,julho,2
Asia,Indonesia,2019,junho,2
Asia,Indonesia,2019,maio,3
Asia,Indonesia,2019,marco,2
Asia,Indonesia,2019,outubro,1
Asia,Indonesia,2020,fevereiro,1
Asia,Indonesia,2021,novembro,1
Asia,Indonesia,2022,dezembro,2
Asia,Indonesia,2022,outubro,1
Asia,Indonesia,2022,setembro,2
Asia,Indonesia,2023,abril,1
Asia,Indonesia,2023,dezembro,1
Asia,Indonesia,2023,setembro,1
Asia,Indonesia,2024,abril,2
Asia,Indonesia,2024,dezembro,3
Asia,Indonesia,2024,fevereiro,7
Asia,Indonesia,2024,janeiro,4
Asia,Indonesia,2024,julho,1
Asia,Indonesia,2024,marco,11
Asia,Indonesia,2024,outubro,1
Asia,Ira,2015,fevereiro,1
Asia,Ira,2015,junho,2
Asia,Ira,2015,maio,2
Asia,Ira,2016,julho,2
Asia,Ira,2016,outubro,2
Asia,Ira,2016,setembro,2
Asia,Ira,2018,dezembro,4
Asia,Ira,2018,julho,1
Asia,Ira,2018,novembro,1
Asia,Ira,2019,agosto,1
Asia,Ira,2019,julho,1
Asia,Ira,2021,dezembro,1
Asia,Ira,2022,julho,6
Asia,Ira,2023,julho,1
Asia,Ira,2023,setembro,1
Asia,Ira,2024,agosto,1
Asia,Ira,2024,fevereiro,1
Asia,Ira,2024,janeiro,1
Asia,Ira,2024,maio,1
Asia,Ira,2024,outubro,2
Asia,Israel,2015,abril,2
Asia,Israel,2015,agosto,13
Asia,Israel,2015,dezembro,36
Asia,Israel,2015,fevereiro,14
Asia,Israel,2015,janeiro,3
Asia,Israel,2015,julho,2
Asia,Israel,2015,junho,2
Asia,Israel,2015,maio,5
Asia,Israel,2015,marco,20
Asia,Israel,2015,novembro,25
Asia,Israel,2015,outubro,13
Asia,Israel,2015,setembro,11
Asia,Israel,2016,abril,3
Asia,Israel,2016,agosto,3
Asia,Israel,2016,dezembro,2
Asia,Israel,2016,fevereiro,5
Asia,Israel,2016,janeiro,13
Asia,Israel,2016,julho,8
Asia,Israel,2016,junho,6
Asia,Israel,2016,maio,3
Asia,Israel,2016,marco,19
Asia,Israel,2016,novembro,17
Asia,Israel,2016,outubro,17
Asia,Israel,2016,setembro,38
Asia,Israel,2017,agosto,10
Asia,Israel,2017,dezembro,13
Asia,Israel,2017,fevereiro,7
Asia,Israel,2017,janeiro,8
Asia,Israel,2017,julho,12
Asia,Israel,2017,junho,6
Asia,Israel,2017,maio,4
Asia,Israel,2017,marco,6
Asia,Israel,2017,novembro,13
Asia,Israel,2017,outubro,11
Asia,Israel,2017,setembro,7
Asia,Israel,2018,abril,3
Asia,Israel,2018,agosto,21
Asia,Israel,2018,dezembro,37
Asia,Israel,2018,fevereiro,8
Asia,Israel,2018,julho,16
Asia,Israel,2018,maio,16
Asia,Israel,2018,marco,10
Asia,Israel,2018,novembro,78
Asia,Israel,2018,outubro,62
Asia,Israel,2018,setembro,146
Asia,Israel,2019,abril,8
Asia,Israel,2019,agosto,16
Asia,Israel,2019,dezembro,19
Asia,Israel,2019,fevereiro,54
Asia,Israel,2019,janeiro,28
Asia,Israel,2019,julho,13
Asia,Israel,2019,junho,13
Asia,Israel,2019,maio,5
Asia,Israel,2019,marco,13
Asia,Israel,2019,novembro,27
Asia,Israel,2019,outubro,21
Asia,Israel,2019,setembro,67
Asia,Israel,2020,dezembro,1
Asia,Israel,2020,fevereiro,25
Asia,Israel,2020,janeiro,24
Asia,Israel,2020,marco,8
Asia,Israel,2020,novembro,2
Asia,Israel,2020,outubro,3
Asia,Israel,2021,agosto,5
Asia,Israel,2021,dezembro,4
Asia,Israel,2021,novembro,12
Asia,Israel,2021,outubro,5
Asia,Israel,2021,setembro,2
Asia,Israel,2022,abril,11
Asia,Israel,2022,agosto,21
Asia,Israel,2022,dezembro,19
Asia,Israel,2022,fevereiro,10
Asia,Israel,2022,janeiro,9
Asia,Israel,2022,julho,6
Asia,Israel,2022,junho,4
Asia,Israel,2022,maio,2
Asia,Israel,2022,novembro,17
Asia,Israel,2022,outubro,24
Asia,Israel,2022,setembro,85
Asia,Israel,2022,marco,2
Asia,Israel,2023,abril,6
Asia,Israel,2023,agosto,24
Asia,Israel,2023,dezembro,25
Asia,Israel,2023,fevereiro,29
Asia,Israel,2023,janeiro,12
Asia,Israel,2023,julho,20
Asia,Israel,2023,junho,14
Asia,Israel,2023,maio,7
Asia,Israel,2023,marco,7
Asia,Israel,2023,novembro,9
Asia,Israel,2023,outubro,9
Asia,Israel,2023,setembro,53
Asia,Israel,2024,abril,2
Asia,Israel,2024,agosto,20
Asia,Israel,2024,dezembro,5
Asia,Israel,2024,janeiro,6
Asia,Israel,2024,julho,19
Asia,Israel,2024,junho,5
Asia,Israel,2024,maio,5
Asia,Israel,2024,marco,2
Asia,Israel,2024,novembro,54
Asia,Israel,2024,outubro,43
Asia,Israel,2024,setembro,25
Asia,Japao,2015,abril,2
Asia,Japao,2015,agosto,2
Asia,Japao,2015,dezembro,5
Asia,Japao,2015,fevereiro,2
Asia,Japao,2015,julho,8
Asia,Japao,2015,maio,2
Asia,Japao,2015,novembro,6
Asia,Japao,2015,setembro,2
Asia,Japao,2016,agosto,5
Asia,Japao,2016,janeiro,3
Asia,Japao,2016,julho,5
Asia,Japao,2016,junho,3
Asia,Japao,2016,maio,2
Asia,Japao,2016,outubro,13
Asia,Japao,2016,setembro,2
Asia,Japao,2017,abril,1
Asia,Japao,2017,janeiro,2
Asia,Japao,2017,julho,4
Asia,Japao,2017,maio,1
Asia,Japao,2017,novembro,4
Asia,Japao,2017,outubro,3
Asia,Japao,2018,agosto,7
Asia,Japao,2018,dezembro,1
Asia,Japao,2018,fevereiro,4
Asia,Japao,2018,janeiro,12
Asia,Japao,2018,julho,4
Asia,Japao,2018,junho,3
Asia,Japao,2018,marco,3
Asia,Japao,2018,novembro,6
Asia,Japao,2018,outubro,5
Asia,Japao,2018,setembro,10
Asia,Japao,2019,abril,2
Asia,Japao,2019,dezembro,9
Asia,Japao,2019,fevereiro,1
Asia,Japao,2019,janeiro,1
Asia,Japao,2019,julho,3
Asia,Japao,2019,junho,3
Asia,Japao,2019,maio,1
Asia,Japao,2019,marco,8
Asia,Japao,2019,novembro,2
Asia,Japao,2019,outubro,5
Asia,Japao,2019,setembro,5
Asia,Japao,2020,agosto,1
Asia,Japao,2020,fevereiro,7
Asia,Japao,2020,janeiro,1
Asia,Japao,2020,marco,1
Asia,Japao,2020,setembro,1
Asia,Japao,2021,novembro,1
Asia,Japao,2021,outubro,1
Asia,Japao,2022,dezembro,1
Asia,Japao,2022,julho,1
Asia,Japao,2022,setembro,1
Asia,Japao,2023,agosto,2
Asia,Japao,2023,dezembro,7
Asia,Japao,2023,fevereiro,8
Asia,Japao,2023,janeiro,2
Asia,Japao,2023,julho,3
Asia,Japao,2023,maio,1
Asia,Japao,2023,marco,3
Asia,Japao,2023,novembro,2
Asia,Japao,2023,outubro,5
Asia,Japao,2023,setembro,2
Asia,Japao,2024,abril,2
Asia,Japao,2024,agosto,3
Asia,Japao,2024,dezembro,6
Asia,Japao,2024,fevereiro,6
Asia,Japao,2024,janeiro,6
Asia,Japao,2024,julho,6
Asia,Japao,2024,junho,6
Asia,Japao,2024,marco,6
Asia,Japao,2024,novembro,3
Asia,Japao,2024,outubro,7
Asia,Japao,2024,setembro,2
Asia,Libano,2015,julho,2
Asia,Libano,2015,junho,1
Asia,Libano,2015,maio,1
Asia,Libano,2016,agosto,2
Asia,Libano,2016,fevereiro,2
Asia,Libano,2018,dezembro,1
Asia,Libano,2018,julho,1
Asia,Libano,2018,maio,1
Asia,Libano,2018,marco,1
Asia,Libano,2019,dezembro,1
Asia,Libano,2019,fevereiro,2
Asia,Libano,2022,abril,1
Asia,Libano,2022,junho,1
Asia,Libano,2022,maio,1
Asia,Libano,2023,julho,1
Asia,Libano,2024,dezembro,1
Asia,Libano,2024,fevereiro,2
Asia,Libano,2024,marco,1
Asia,Libano,2024,novembro,2
Asia,Malasia,2015,dezembro,1
Asia,Malasia,2015,junho,2
Asia,Malasia,2016,abril,8
Asia,Malasia,2016,janeiro,1
Asia,Malasia,2016,julho,2
Asia,Malasia,2016,setembro,2
Asia,Malasia,2018,abril,1
Asia,Malasia,2018,agosto,4
Asia,Malasia,2018,dezembro,10
Asia,Malasia,2018,janeiro,6
Asia,Malasia,2018,novembro,1
Asia,Malasia,2018,setembro,16
Asia,Malasia,2019,abril,2
Asia,Malasia,2019,agosto,2
Asia,Malasia,2019,dezembro,1
Asia,Malasia,2019,janeiro,8
Asia,Malasia,2019,junho,1
Asia,Malasia,2019,maio,1
Asia,Malasia,2019,marco,1
Asia,Malasia,2019,novembro,4
Asia,Malasia,2019,outubro,1
Asia,Malasia,2019,setembro,1
Asia,Malasia,2021,dezembro,3
Asia,Malasia,2023,abril,1
Asia,Malasia,2023,julho,1
Asia,Malasia,2023,junho,3
Asia,Malasia,2023,marco,3
Asia,Malasia,2023,novembro,3
Asia,Malasia,2024,julho,2
Asia,Malasia,2024,novembro,1
Asia,Malasia,2024,outubro,2
Asia,Outros paises,2015,dezembro,7
Asia,Outros paises,2015,janeiro,3
Asia,Outros paises,2015,junho,3
Asia,Outros paises,2015,marco,2
Asia,Outros paises,2015,outubro,2
Asia,Outros paises,2015,setembro,2
Asia,Outros paises,2016,abril,2
Asia,Outros paises,2016,agosto,5
Asia,Outros paises,2016,fevereiro,2
Asia,Outros paises,2016,janeiro,7
Asia,Outros paises,2016,julho,6
Asia,Outros paises,2016,junho,3
Asia,Outros paises,2016,novembro,2
Asia,Outros paises,2016,outubro,2
Asia,Outros paises,2017,agosto,1
Asia,Outros paises,2017,fevereiro,1
Asia,Outros paises,2017,junho,1
Asia,Outros paises,2017,outubro,1
Asia,Outros paises,2017,setembro,1
Asia,Outros paises,2018,abril,1
Asia,Outros paises,2018,agosto,1
Asia,Outros paises,2018,dezembro,4
Asia,Outros paises,2018,fevereiro,1
Asia,Outros paises,2018,janeiro,1
Asia,Outros paises,2018,julho,1
Asia,Outros paises,2018,junho,3
Asia,Outros paises,2018,maio,1
Asia,Outros paises,2018,marco,3
Asia,Outros paises,2018,novembro,10
Asia,Outros paises,2018,outubro,3
Asia,Outros paises,2018,setembro,3
Asia,Outros paises,2019,abril,9
Asia,Outros paises,2019,agosto,4
Asia,Outros paises,2019,dezembro,7
Asia,Outros paises,2019,fevereiro,6
Asia,Outros paises,2019,janeiro,1
Asia,Outros paises,2019,julho,3
Asia,Outros paises,2019,junho,2
Asia,Outros paises,2019,maio,6
Asia,Outros paises,2019,marco,2
Asia,Outros paises,2019,novembro,1
Asia,Outros paises,2019,outubro,7
Asia,Outros paises,2019,setembro,4
Asia,Outros paises,2020,fevereiro,1
Asia,Outros paises,2020,janeiro,5
Asia,Outros paises,2020,marco,1
Asia,Outros paises,2021,novembro,1
Asia,Outros paises,2021,outubro,2
Asia,Outros paises,2022,agosto,3
Asia,Outros paises,2022,dezembro,1
Asia,Outros paises,2022,janeiro,1
Asia,Outros paises,2022,julho,3
Asia,Outros paises,2022,novembro,3
Asia,Outros paises,2022,outubro,2
Asia,Outros paises,2023,agosto,3
Asia,Outros paises,2023,dezembro,8
Asia,Outros paises,2023,fevereiro,5
Asia,Outros paises,2023,janeiro,2
Asia,Outros paises,2023,julho,2
Asia,Outros paises,2023,junho,3
Asia,Outros paises,2023,marco,1
Asia,Outros paises,2023,novembro,3
Asia,Outros paises,2023,outubro,8
Asia,Outros paises da Asia,2024,abril,2
Asia,Outros paises da Asia,2024,dezembro,3
Asia,Outros paises da Asia,2024,janeiro,1
Asia,Outros paises da Asia,2024,junho,4
Asia,Outros paises da Asia,2024,maio,1
Asia,Outros paises da Asia,2024,novembro,9
Asia,Outros paises da Asia,2024,outubro,6
Asia,Outros paises da Asia,2024,setembro,3
Asia,Paquistao,2015,fevereiro,2
Asia,Paquistao,2018,julho,1
Asia,Paquistao,2019,maio,1
Asia,Paquistao,2019,setembro,1
Asia,Paquistao,2020,marco,1
Asia,Paquistao,2021,dezembro,1
Asia,Paquistao,2022,fevereiro,1
Asia,Paquistao,2023,julho,1
Asia,Paquistao,2024,junho,3
Asia,Paquistao,2024,novembro,1
Asia,Republica da Coreia,2015,abril,5
Asia,Republica da Coreia,2015,agosto,2
Asia,Republica da Coreia,2015,dezembro,5
Asia,Republica da Coreia,2015,fevereiro,10
Asia,Republica da Coreia,2015,janeiro,13
Asia,Republica da Coreia,2015,julho,10
Asia,Republica da Coreia,2015,junho,3
Asia,Republica da Coreia,2015,maio,8
Asia,Republica da Coreia,2015,marco,11
Asia,Republica da Coreia,2015,novembro,9
Asia,Republica da Coreia,2015,outubro,3
Asia,Republica da Coreia,2015,setembro,2
Asia,Republica da Coreia,2016,abril,2
Asia,Republica da Coreia,2016,agosto,6
Asia,Republica da Coreia,2016,dezembro,2
Asia,Republica da Coreia,2016,fevereiro,19
